"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72292023191","1998-04-11T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"50",,,"29.69",,"12.7","0","-5.3","15","53","46","130","36","1.13",,,"130","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 1.13 24 HR MAX TEMP (F): 5324 HR MAX TEMP TIME (LST):1414 24 HR MIN TEMP (F): 4624 HR MIN TEMP TIME (LST):2345 AVERAGE STATION PRESSURE:29.69  PEAK WIND SPEED (MPH): 36 PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):1245  FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):130 FASTEST 2MIN TIME (LST):1316 AVERAGE WIND SPEED (MPH):12.7 24 HR AVG TEMP (F):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .01  .01  .08  .03   T   .01  .23  .23  .21  .01  .01   T   .00  .00  .07  .12  .00  .10  .01","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0529","1821",,
"72292023191","1998-04-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"50",,,"29.96",,"19.4","0","-5.3","15","54","45","290","38","0.00s",,,"260","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5424 HR MAX TEMP TIME (LST):1410 24 HR MIN TEMP (F): 4524 HR MIN TEMP TIME (LST):2342 AVERAGE STATION PRESSURE:29.96  PEAK WIND SPEED (MPH): 38 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):0856  FASTEST 2MIN SPEED (MPH): 30FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):0433 AVERAGE WIND SPEED (MPH):19.4 24 HR AVG TEMP (F):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0527","1822",,
"72292023191","1998-04-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"49",,,"30.02",,"14.0","0","-6.3","16","53","44","260","25","0.01",,,"270","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.01 24 HR MAX TEMP (F): 5324 HR MAX TEMP TIME (LST):1513 24 HR MIN TEMP (F): 4424 HR MIN TEMP TIME (LST):0503 AVERAGE STATION PRESSURE:30.02  PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):0340  FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):0342 AVERAGE WIND SPEED (MPH):14.0 24 HR AVG TEMP (F):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T   .01  .00  .00  .00  .00   T    T   .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0526","1823",,
"72292023191","1998-04-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"49",,,"29.96",,"14.0","0","-6.2","16","53","44","260","24","0.00s",,,"250","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5324 HR MAX TEMP TIME (LST):1500 24 HR MIN TEMP (F): 4424 HR MIN TEMP TIME (LST):0547 AVERAGE STATION PRESSURE:29.96  PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):2057  FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):2058 AVERAGE WIND SPEED (MPH):14.0 24 HR AVG TEMP (F):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0525","1824",,
"72292023191","1998-04-15T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"50",,,"29.97",,"14.1","0","-5.2","15","55","44","240","26","0.00s",,,"240","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5524 HR MAX TEMP TIME (LST):1330 24 HR MIN TEMP (F): 4424 HR MIN TEMP TIME (LST):0604 AVERAGE STATION PRESSURE:29.97  PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1432  FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1642 AVERAGE WIND SPEED (MPH):14.1 24 HR AVG TEMP (F):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0524","1824",,
"72292023191","1998-04-16T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"51",,,"30.07",,"8.9","0","-4.2","14","58","43","230","18","0.00s",,,"270","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5824 HR MAX TEMP TIME (LST):1356 24 HR MIN TEMP (F): 4324 HR MIN TEMP TIME (LST):0427 AVERAGE STATION PRESSURE:30.07  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):1728  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):2036 AVERAGE WIND SPEED (MPH): 8.9 24 HR AVG TEMP (F):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0522","1825",,
"72292023191","1998-04-17T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"59",,,"30.11",,"7.4","0","3.8","6","67","50","240","21","0.00s",,,"230","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6724 HR MAX TEMP TIME (LST):1248 24 HR MIN TEMP (F): 5024 HR MIN TEMP TIME (LST):0344 AVERAGE STATION PRESSURE:30.11  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1714  FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1715 AVERAGE WIND SPEED (MPH): 7.4 24 HR AVG TEMP (F):59 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0521","1826",,
"72292023191","1998-04-18T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"61",,,"30.05",,"7.5","0","5.9","4","68","54","240","16","0.00s",,,"250","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6824 HR MAX TEMP TIME (LST):1329 24 HR MIN TEMP (F): 5424 HR MIN TEMP TIME (LST):0404 AVERAGE STATION PRESSURE:30.05  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1909  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1934 AVERAGE WIND SPEED (MPH): 7.5 24 HR AVG TEMP (F):61 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0520","1827",,
"72292023191","1998-04-19T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"66",,,"30.00",,"6.7","1","10.9","0","72","60","230","15","0.00s",,,"230","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7224 HR MAX TEMP TIME (LST):1309 24 HR MIN TEMP (F): 6024 HR MIN TEMP TIME (LST):2331 AVERAGE STATION PRESSURE:30.00  PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):1529  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1617 AVERAGE WIND SPEED (MPH): 6.7 24 HR AVG TEMP (F):66 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0519","1827",,
"72292023191","1998-04-20T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"67",,,"29.96",,"4.7","2","12.0","0","76","57","240","13","0.00s",,,"250","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7624 HR MAX TEMP TIME (LST):1433 24 HR MIN TEMP (F): 5724 HR MIN TEMP TIME (LST):0144 AVERAGE STATION PRESSURE:29.96  PEAK WIND SPEED (MPH): 13 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1806  FASTEST 2MIN SPEED (MPH): 11FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1811 AVERAGE WIND SPEED (MPH): 4.7 24 HR AVG TEMP (F):67 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0518","1828",,
"72292023191","1998-04-21T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"71",,,"29.94",,"5.3","6","16.0","0","83","59","230","15","0.00s",,,"230","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8324 HR MAX TEMP TIME (LST):1142 24 HR MIN TEMP (F): 5924 HR MIN TEMP TIME (LST):2325 AVERAGE STATION PRESSURE:29.94  PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):1703  FASTEST 2MIN SPEED (MPH): 11FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1704 AVERAGE WIND SPEED (MPH): 5.3 24 HR AVG TEMP (F):71 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0516","1829",,
"72292023191","1998-04-22T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"58",,,"29.91",,"4.8","0","3.1","7","66","50","200","15","T",,,"230","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN):  T   24 HR MAX TEMP (F): 6624 HR MAX TEMP TIME (LST):0931 24 HR MIN TEMP (F): 5024 HR MIN TEMP TIME (LST):2339 AVERAGE STATION PRESSURE:29.91  PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):1626  FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):0955 AVERAGE WIND SPEED (MPH): 4.8 24 HR AVG TEMP (F):58 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00   T   .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0515","1830",,
"72292023191","1998-04-23T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"55",,,"29.98",,"8.1","0","0.1","10","59","51","240","18","T",,,"250","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN):  T   24 HR MAX TEMP (F): 5924 HR MAX TEMP TIME (LST):1419 24 HR MIN TEMP (F): 5124 HR MIN TEMP TIME (LST):0624 AVERAGE STATION PRESSURE:29.98  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1311  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):2241 AVERAGE WIND SPEED (MPH): 8.1 24 HR AVG TEMP (F):55 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T    T   .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0514","1830",,
"72292023191","1998-04-24T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"53",,,"29.94",,"10.4","0","-1.8","12","58","48","240","22","0.00s",,,"240","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5824 HR MAX TEMP TIME (LST):1152 24 HR MIN TEMP (F): 4824 HR MIN TEMP TIME (LST):2330 AVERAGE STATION PRESSURE:29.94  PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1513  FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1548 AVERAGE WIND SPEED (MPH):10.4 24 HR AVG TEMP (F):53 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0513","1831",,
"72292023191","1998-04-25T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"54",,,"29.92",,"8.6","0","-0.7","11","59","48","240","21","0.00s",,,"240","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5924 HR MAX TEMP TIME (LST):1545 24 HR MIN TEMP (F): 4824 HR MIN TEMP TIME (LST):0459 AVERAGE STATION PRESSURE:29.92  PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1625  FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1618 AVERAGE WIND SPEED (MPH): 8.6 24 HR AVG TEMP (F):54 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0512","1832",,
"72292023191","1998-04-26T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"59",,,"30.00",,"6.9","0","4.4","6","68","50","240","17","0.00s",,,"230","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6824 HR MAX TEMP TIME (LST):1420 24 HR MIN TEMP (F): 5024 HR MIN TEMP TIME (LST):0441 AVERAGE STATION PRESSURE:30.00  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):1648  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1649 AVERAGE WIND SPEED (MPH): 6.9 24 HR AVG TEMP (F):59 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0511","1833",,
"72292023191","1998-04-27T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"68",,,"30.00",,"6.7","3","13.4","0","78","57","290","16","0.00s",,,"230","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7824 HR MAX TEMP TIME (LST):1304 24 HR MIN TEMP (F): 5724 HR MIN TEMP TIME (LST):0143 AVERAGE STATION PRESSURE:30.00  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):2344  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):1811 AVERAGE WIND SPEED (MPH): 6.7 24 HR AVG TEMP (F):68 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0510","1833",,
"72292023191","1998-04-28T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"71",,,"29.91",,"7.6","6","16.5","0","81","61","290","16","0.00s",,,"250","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8124 HR MAX TEMP TIME (LST):1209 24 HR MIN TEMP (F): 6124 HR MIN TEMP TIME (LST):0520 AVERAGE STATION PRESSURE:29.91  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):1915  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1745 AVERAGE WIND SPEED (MPH): 7.6 24 HR AVG TEMP (F):71 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0509","1834",,
"72292023191","1998-04-29T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"71",,,"29.93",,"8.5","6","16.6","0","78","63","270","18","0.00s",,,"270","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD52324 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7824 HR MAX TEMP TIME (LST):1356 24 HR MIN TEMP (F): 6324 HR MIN TEMP TIME (LST):2103 AVERAGE STATION PRESSURE:29.93  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1938  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1851 AVERAGE WIND SPEED (MPH): 8.5 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0508","1835",,
"72292023191","1998-04-30T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"57",,,"29.98",,"6.9","0","2.6","8","66","48","220","20","0.00s",,,"220","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6624 HR MAX TEMP TIME (LST):0142 24 HR MIN TEMP (F): 4824 HR MIN TEMP TIME (LST):0309 AVERAGE STATION PRESSURE:29.98  PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):220 PEAK WIND TIME (LST):1430  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):220 FASTEST 2MIN TIME (LST):1430 AVERAGE WIND SPEED (MPH): 6.9 24 HR AVG TEMP (F):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0507","1836",,
"72292023191","1998-04-30T23:59:00","SOM  ","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0.5",,,"1.5","-0.4","-1.41s",,"1.13s","11-11",,,,,"30.21",,,"61.9","55.5","29.59","11","1435","49.1","30.00","29.97","1.42s",,,"10","322","SOM441PCP MTOT: 1.42 DEPNRM: 0.00 PCP GT 24HRS: 1.13 DATE(S):11 DAYS W/PCP >=.01: 0 DAYS W/PCP >=.10: 0 DAYS W/PCP >=1.00:  SN GT DP ON GRND:0 DATE(S):0  AVG DLY MIN: 49.1 AVG DLY MAX: 61.9 AVG MLY TMP: 55.5 DAYS MAX <=32:  DAYS MAX >=70: 0 DAYS MAX >=90: 0 DAYS MIN <=32: 0 DAYS MIN  <=0: 0 AVG STP:29.97  AVG SLP:30.00  LWST SLP:29.59 DATE/TIME:111435 HGST SLP:30.21 DATE/TIME: 81104 HDD MTH TOT: 302 DEP NORM:-255 CDD MTH TOT:  24 DEP NORM:-255","SOM  ","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72292023191","2000-06-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"*",,,,,"*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0445","1859",,
"72292023191","2000-06-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"*",,,,,"*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD163HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0444","1859",,
